crawl,id,num_companies
Android,89866,2
Android,89876,2
Android,89887,2
Android,89913,1
Android,90019,1
Android,90038,1
Android,90094,3
Android,90097,3
Android,90154,2
Android,90204,6
Android,90261,2
Android,90271,1
Android,90294,1
Android,90295,3
Android,90365,1
Android,90545,1
Android,90721,1
Android,90796,2
Android,90838,1
Android,90868,2
Android,90950,3
Android,90969,6
Android,91092,1
Android,91194,2
Android,91640,6
Android,91909,3
Android,91966,3
Android,91979,2
Android,92371,2
Android,92435,1
Android,92573,12
Android,92656,2
Android,92676,9
Android,92704,1
Android,92787,7
Android,92979,1
Android,93016,1
Android,93283,1
Android,93703,3
Android,93706,1
Android,93724,4
Android,93804,1
Android,94214,1
Android,94326,2
Android,94333,2
Android,94899,2
Android,95224,1
Android,95571,4
Android,95594,5
Android,95650,1
Android,95777,2
Android,95839,1
Android,96085,7
Android,96541,1
Android,96696,2
Android,96752,2
Android,97121,1
Android,97408,2
Android,97444,9
Android,97463,2
Android,97514,2
Android,97625,2
Android,97708,1
Android,97731,6
Android,97834,1
Android,98210,1
Android,98228,1
Android,98346,4
Android,98402,5
Android,98405,2
Android,98479,4
Android,98496,2
Android,98538,2
Android,98572,2
Android,98618,1
Android,98690,3
Android,98806,2
Android,99046,1
Android,99086,2
Android,99311,4
Android,99352,7
Android,99361,6
Android,99373,17
Android,99803,11
Android,100048,1
Android,100085,1
Android,100234,17
Android,100318,1
Android,100793,12
Android,100978,1
Android,101152,2
Android,101200,3
Android,101662,1
Android,101667,3
Android,101709,3
Android,102143,1
Android,102438,2
Android,102567,1
Android,102724,4
Android,103132,1
Android,103134,1
Android,103961,1
Android,104042,9
Android,104708,1
Android,104769,4
Android,104774,1
Android,104830,2
Android,104913,1
Android,105062,1
Android,105076,3
Android,105092,3
Android,105200,1
Android,105265,1
Android,105328,3
Android,105332,5
Android,105409,4
Android,105418,2
Android,105421,2
Android,105442,2
Android,105475,1
Android,105536,14
Android,105539,12
Android,105548,9
Android,105606,7
Android,105731,2
Android,105790,1
Android,105795,4
Android,105816,1
Android,105852,2
Android,105878,2
Android,106016,1
Android,106027,1
Android,106276,19
Android,106286,2
Android,106303,1
Android,106337,2
Android,106424,6
Android,106466,3
Android,106467,2
Android,106471,1
Android,106492,4
Android,106557,1
Android,106642,1
Android,106651,1
Android,106684,2
Android,106701,1
Android,106750,8
Android,106764,4
Android,106788,1
Android,106804,4
Android,106819,2
Android,106842,3
Android,106898,2
Android,106903,2
Android,106905,2
Android,107020,2
Android,107042,1
Android,107095,1
Android,107187,4
Android,107225,1
Android,107389,3
Android,107423,3
Android,107436,3
Android,107728,2
Android,107916,1
Android,107989,1
Android,108084,2
Android,108159,1
