crawl,id,num_companies
Android,159968,4
Android,160140,3
Android,160309,2
Android,161476,1
Android,162143,1
Android,162595,1
Android,162616,5
Android,163016,18
Android,163343,8
Android,163771,1
Android,163891,1
Android,164832,2
Android,165224,7
Android,165348,3
Android,166805,8
Android,167276,5
Android,167423,2
Android,167503,2
Android,167624,2
Android,168982,2
Android,169421,3
Android,171031,15
Android,172788,1
Android,172966,2
Android,173062,3
Android,173758,4
Android,175604,7
Android,175657,2
Android,176677,8
Android,176780,1
Android,178331,1
Android,178586,1
Android,178975,2
Android,178982,1
Android,179115,1
Android,179249,4
Android,179395,2
Android,181364,1
Android,181801,13
Android,183337,2
Android,184571,3
Android,185082,2
Android,185270,4
Android,185347,1
Android,185655,4
Android,185905,2
Android,186744,1
Android,187310,1
Android,188208,6
Android,189843,4
Android,190397,6
Android,190413,16
Android,190457,1
Android,195017,2
Android,197303,1
Android,199245,21
Android,199684,3
Android,201223,6
Android,201284,1
Android,204768,3
Android,205330,1
Android,206852,2
Android,207883,2
Android,208400,1
Android,209184,3
Android,210811,2
Android,210852,1
Android,212124,3
Android,212561,1
Android,212687,2
Android,213540,6
Android,214095,4
Android,215072,1
Android,215657,2
Android,216044,1
Android,216371,3
Android,217648,14
Android,220883,17
Android,221738,1
Android,223582,1
Android,225623,1
Android,226333,3
Android,226951,1
Android,227635,2
Android,228403,4
Android,228608,1
Android,228949,2
Android,229871,2
Android,231815,2
Android,232255,2
Android,232364,1
Android,238982,3
Android,240541,1
Android,241948,1
Android,242179,2
Android,242205,1
Android,243144,1
Android,244782,2
Android,245606,8
Android,248170,3
Android,248691,1
Android,250236,12
Android,250907,2
Android,251813,1
Android,252045,1
Android,252179,1
Android,252349,1
Android,252767,1
Android,254055,2
Android,257278,1
Android,261433,6
Android,263291,1
Android,263511,1
Android,263654,3
Android,265222,1
Android,265297,1
Android,265898,2
Android,266042,1
Android,266089,4
Android,267448,2
Android,267636,2
Android,267906,1
Android,267997,3
Android,268095,3
Android,268687,2
Android,268713,1
Android,268803,9
Android,269271,1
Android,269547,1
Android,270146,3
Android,270174,1
Android,270437,5
Android,270546,1
Android,270789,2
Android,270966,1
Android,271406,1
Android,271641,2
Android,271672,1
Android,271924,1
Android,273049,2
Android,273281,2
Android,273321,1
Android,273678,2
Android,274967,3
Android,277179,3
Android,277702,1
Android,278275,1
Android,278334,1
Android,278536,1
Android,279596,4
Android,280585,2
Android,281679,1
Android,283563,4
Android,285377,1
Android,285845,1
Android,285953,3
Android,286260,1
Android,287269,2
Android,287610,2
Android,287992,1
Android,288000,1
Android,288165,1
Android,288792,3
Android,289106,1
Android,289110,1
Android,289263,1
Android,289442,1
Android,289463,2
Android,295999,3
Android,296283,1
Android,297507,3
Android,297510,1
Android,298943,1
Android,305080,2
Android,305937,4
Android,306108,2
Android,306113,1
Android,312335,4
Android,313467,1
Android,314834,1
Android,317559,1
Android,318591,2
Android,318937,1
Android,319535,5
Android,319585,2
Android,321623,3
Android,321793,1
Android,322191,2
Android,323058,2
Android,323348,9
Android,324145,1
Android,326662,1
Android,330848,1
Android,330939,1
Android,331173,1
Android,331732,6
Android,332469,6
Android,332536,2
Android,333614,3
Android,334079,2
Android,334785,1
Android,336267,4
Android,341134,2
Android,341632,5
Android,342347,2
Android,343237,1
Android,343684,4
Android,344913,1
Android,344952,1
Android,345149,1
Android,346109,4
Android,346339,1
Android,348655,12
Android,348755,4
Android,348944,2
Android,349432,4
Android,349444,1
Android,351051,14
Android,352881,1
Android,355096,1
Android,355234,4
Android,355963,2
Android,356899,1
Android,357749,1
Android,357796,11
Android,357975,2
Android,357991,4
Android,358058,1
Android,358294,2
Android,360248,4
Android,360260,1
